Price,Close,High,Low,Open,Volume
Ticker,AVGO,AVGO,AVGO,AVGO,AVGO
Datetime,,,,,
2026-02-04 14:30,316.62,319.45001,315.90009,319.25,1380649
2026-02-04 14:31,314.57999,316.63501,314.20001,316.63501,113258
2026-02-04 14:32,314.48999,314.67999,313.13,314.67999,156794
2026-02-04 14:33,314.655,315.91,313.64001,314.57001,83295
2026-02-04 14:34,314.85501,315.89001,314.23001,314.655,127649
2026-02-04 14:35,315.85001,316.09,314.211,314.85501,57427
2026-02-04 14:36,315.88,316.34,315.16,315.85001,98981
2026-02-04 14:37,315.45001,316.70001,315.35999,315.63,78733
2026-02-04 14:38,316.75,318.16,315.42001,315.59,73368
2026-02-04 14:39,318.245,318.2695,315.61499,316.79999,53443
2026-02-04 14:40,316.69751,318.4364,316.54001,318.03,39690
2026-02-04 14:41,316.16,317.67999,315.95001,316.54001,40630
2026-02-04 14:42,318.26999,318.29999,315.75,316.0,63119
2026-02-04 14:43,318.04999,319.34,317.85001,318.26999,81844
2026-02-04 14:44,317.75,318.35001,317.34,318.35001,42697
2026-02-04 14:45,316.98499,318.69019,316.85999,317.70001,33925
2026-02-04 14:46,317.20001,317.3353,316.5,316.98499,26188
2026-02-04 14:47,316.34,318.17999,316.26999,317.14001,45534
2026-02-04 14:48,317.177,317.6593,316.25,316.34,38457
2026-02-04 14:49,317.39999,317.39999,316.30011,317.34,36694
2026-02-04 14:50,316.28,317.54001,315.91,317.26999,46618
2026-02-04 14:51,316.10999,316.67999,315.79999,316.38,38344
2026-02-04 14:52,315.56,316.07999,315.0,316.07999,43352
2026-02-04 14:53,315.20999,316.09991,315.14999,315.69,45918
2026-02-04 14:54,317.51999,317.55499,315.01001,315.26001,115854
2026-02-04 14:55,316.0,317.85001,315.79999,317.73999,67257
2026-02-04 14:56,316.63,316.79001,315.42001,316.12,25401
2026-02-04 14:57,315.10818,316.88,314.79999,316.64001,49345
2026-02-04 14:58,313.79001,315.16,313.75,315.09698,56370
2026-02-04 14:59,314.1839,314.44,313.62,313.88,65575
2026-02-04 15:00,313.12,314.13,313.0,314.03,81973
2026-02-04 15:01,312.5835,313.17999,312.35999,313.17999,103522
2026-02-04 15:02,311.75,312.70001,311.5347,312.70001,74899
2026-02-04 15:03,312.60999,313.07001,311.67001,311.73001,43024
2026-02-04 15:04,312.73581,312.84,312.19,312.60999,40059
2026-02-04 15:05,312.67999,313.70001,312.64001,312.79001,54362
2026-02-04 15:06,311.59,312.91,311.3623,312.67001,55653
2026-02-04 15:07,311.95999,312.10999,311.17001,311.495,84824
2026-02-04 15:08,312.035,312.42999,311.62,311.82001,66965
2026-02-04 15:09,313.09,313.34,311.875,312.04501,62567
2026-02-04 15:10,312.42001,313.32999,312.34,313.22501,51535
2026-02-04 15:11,312.85999,313.51001,312.32999,312.67001,44429
2026-02-04 15:12,312.42999,313.45499,312.26001,312.95999,43118
2026-02-04 15:13,313.52499,313.98001,312.10001,312.48001,54221
2026-02-04 15:14,313.4205,313.92999,312.78,313.48999,35614
2026-02-04 15:15,312.83499,313.82999,312.70999,313.535,57518
2026-02-04 15:16,312.48001,313.0383,312.14001,312.85999,29157
2026-02-04 15:17,312.49991,312.64999,311.95001,312.54001,32739
2026-02-04 15:18,312.17001,312.70001,311.715,312.32001,29580
2026-02-04 15:19,310.91501,312.37991,310.85999,312.12759,45882
2026-02-04 15:20,311.64999,312.19391,310.82999,310.91501,32572
2026-02-04 15:21,312.22,312.39001,311.14001,311.67999,65441
2026-02-04 15:22,311.64999,312.73999,311.44,312.32999,57818
2026-02-04 15:23,313.07001,313.47,311.47,311.63,58517
2026-02-04 15:24,313.345,313.82999,313.10001,313.16,61745
