Price,Close,High,Low,Open,Volume
Ticker,JPY=X,JPY=X,JPY=X,JPY=X,JPY=X
Datetime,,,,,
2026-04-21 23:00,159.38901,159.41499,159.38901,159.412,0
2026-04-21 23:01,159.40401,159.41499,159.38901,159.401,0
2026-04-21 23:02,159.405,159.411,159.39301,159.405,0
2026-04-21 23:03,159.409,159.416,159.39301,159.40601,0
2026-04-21 23:04,159.43201,159.43401,159.397,159.411,0
2026-04-21 23:05,159.431,159.44299,159.42,159.431,0
2026-04-21 23:06,159.44701,159.457,159.431,159.44099,0
2026-04-21 23:07,159.452,159.455,159.437,159.455,0
2026-04-21 23:08,159.442,159.455,159.42999,159.451,0
2026-04-21 23:09,159.438,159.44299,159.433,159.442,0
2026-04-21 23:10,159.433,159.44299,159.433,159.442,0
2026-04-21 23:11,159.436,159.44299,159.43201,159.44099,0
2026-04-21 23:12,159.437,159.442,159.43201,159.44099,0
2026-04-21 23:13,159.43201,159.444,159.431,159.433,0
2026-04-21 23:14,159.44099,159.442,159.43201,159.44099,0
2026-04-21 23:15,159.44099,159.45599,159.42999,159.433,0
2026-04-21 23:16,159.412,159.44,159.401,159.431,0
2026-04-21 23:17,159.408,159.418,159.407,159.41299,0
2026-04-21 23:18,159.412,159.418,159.397,159.41299,0
2026-04-21 23:19,159.38499,159.418,159.382,159.412,0
2026-04-21 23:20,159.384,159.399,159.383,159.39799,0
2026-04-21 23:21,159.403,159.40401,159.384,159.394,0
2026-04-21 23:22,159.40401,159.407,159.39101,159.401,0
2026-04-21 23:23,159.407,159.416,159.397,159.405,0
2026-04-21 23:24,159.409,159.414,159.396,159.409,0
2026-04-21 23:25,159.412,159.42,159.396,159.407,0
2026-04-21 23:26,159.397,159.418,159.396,159.409,0
2026-04-21 23:27,159.407,159.414,159.397,159.40601,0
2026-04-21 23:28,159.405,159.41299,159.397,159.40601,0
2026-04-21 23:29,159.405,159.40601,159.38699,159.39799,0
2026-04-21 23:30,159.408,159.412,159.397,159.405,0
2026-04-21 23:31,159.41499,159.41901,159.39999,159.408,0
2026-04-21 23:32,159.414,159.41701,159.408,159.409,0
2026-04-21 23:33,159.41499,159.41701,159.407,159.41,0
2026-04-21 23:34,159.414,159.41701,159.408,159.414,0
2026-04-21 23:35,159.424,159.436,159.40601,159.41499,0
2026-04-21 23:36,159.429,159.431,159.42,159.427,0
2026-04-21 23:37,159.427,159.431,159.41901,159.42799,0
2026-04-21 23:38,159.42799,159.429,159.418,159.42799,0
2026-04-21 23:39,159.422,159.433,159.42101,159.429,0
2026-04-21 23:40,159.422,159.43201,159.40601,159.42799,0
2026-04-21 23:41,159.429,159.42999,159.42101,159.422,0
2026-04-21 23:42,159.422,159.433,159.42101,159.42799,0
2026-04-21 23:43,159.41,159.431,159.408,159.422,0
2026-04-21 23:44,159.416,159.42101,159.409,159.414,0
2026-04-21 23:45,159.412,159.425,159.396,159.41701,0
2026-04-21 23:46,159.416,159.429,159.40601,159.41701,0
2026-04-21 23:47,159.39799,159.41701,159.397,159.41299,0
2026-04-21 23:48,159.401,159.412,159.39799,159.40401,0
2026-04-21 23:49,159.377,159.409,159.37399,159.405,0
2026-04-21 23:50,159.37601,159.384,159.36099,159.37601,0
2026-04-21 23:51,159.375,159.38499,159.367,159.37399,0
2026-04-21 23:52,159.408,159.42,159.369,159.369,0
2026-04-21 23:53,159.407,159.422,159.401,159.409,0
2026-04-21 23:54,159.37199,159.407,159.369,159.40199,0
2026-04-21 23:55,159.379,159.382,159.371,159.373,0
2026-04-21 23:56,159.38901,159.394,159.373,159.37801,0
2026-04-21 23:57,159.38901,159.394,159.377,159.38699,0
2026-04-21 23:58,159.36501,159.397,159.35201,159.38901,0
2026-04-21 23:59,159.375,159.382,159.36301,159.368,0
2026-04-22 00:00,159.33701,159.381,159.334,159.377,0
2026-04-22 00:01,159.338,159.358,159.323,159.339,0
2026-04-22 00:02,159.321,159.345,159.31799,159.339,0
2026-04-22 00:03,159.31,159.32899,159.306,159.32899,0
2026-04-22 00:04,159.311,159.33,159.30499,159.31,0
2026-04-22 00:05,159.298,159.327,159.29401,159.31799,0
2026-04-22 00:06,159.30499,159.312,159.28799,159.297,0
2026-04-22 00:07,159.30499,159.313,159.293,159.3,0
2026-04-22 00:08,159.283,159.312,159.28,159.30901,0
2026-04-22 00:09,159.26401,159.28799,159.254,159.278,0
2026-04-22 00:10,159.26601,159.278,159.258,159.26601,0
2026-04-22 00:11,159.248,159.26801,159.24699,159.26601,0
2026-04-22 00:12,159.248,159.26199,159.239,159.255,0
2026-04-22 00:13,159.256,159.269,159.24699,159.248,0
2026-04-22 00:14,159.28799,159.291,159.24899,159.255,0
2026-04-22 00:15,159.293,159.3,159.265,159.28101,0
2026-04-22 00:16,159.287,159.304,159.274,159.29401,0
2026-04-22 00:17,159.28101,159.29601,159.26401,159.287,0
2026-04-22 00:18,159.25301,159.28,159.245,159.272,0
2026-04-22 00:19,159.28,159.28,159.246,159.25301,0
2026-04-22 00:20,159.261,159.283,159.255,159.27901,0
2026-04-22 00:21,159.26199,159.274,159.255,159.267,0
2026-04-22 00:22,159.261,159.27,159.248,159.27,0
2026-04-22 00:23,159.27499,159.278,159.259,159.267,0
2026-04-22 00:24,159.297,159.30701,159.26801,159.27499,0
2026-04-22 00:25,159.314,159.325,159.29601,159.29601,0
2026-04-22 00:26,159.312,159.32001,159.30499,159.314,0
2026-04-22 00:27,159.326,159.33299,159.312,159.312,0
2026-04-22 00:28,159.325,159.345,159.31799,159.32401,0
2026-04-22 00:29,159.32401,159.334,159.314,159.33299,0
2026-04-22 00:30,159.274,159.33099,159.269,159.33,0
2026-04-22 00:31,159.27901,159.29401,159.26801,159.276,0
2026-04-22 00:32,159.278,159.27901,159.265,159.27499,0
2026-04-22 00:33,159.269,159.283,159.26601,159.27901,0
2026-04-22 00:34,159.25,159.27901,159.244,159.274,0
2026-04-22 00:35,159.265,159.27299,159.245,159.245,0
2026-04-22 00:36,159.282,159.289,159.265,159.274,0
2026-04-22 00:37,159.263,159.283,159.259,159.27699,0
2026-04-22 00:38,159.26401,159.27499,159.258,159.26199,0
2026-04-22 00:39,159.28999,159.29201,159.261,159.26401,0
2026-04-22 00:40,159.29201,159.302,159.282,159.284,0
2026-04-22 00:41,159.28,159.30499,159.27699,159.286,0
2026-04-22 00:42,159.272,159.293,159.272,159.283,0
2026-04-22 00:43,159.27,159.282,159.246,159.274,0
2026-04-22 00:44,159.267,159.284,159.259,159.263,0
2026-04-22 00:45,159.27299,159.28,159.26199,159.265,0
2026-04-22 00:46,159.272,159.286,159.26601,159.27299,0
2026-04-22 00:47,159.278,159.28,159.267,159.276,0
2026-04-22 00:48,159.291,159.295,159.26801,159.271,0
2026-04-22 00:49,159.287,159.29201,159.27499,159.285,0
2026-04-22 00:50,159.29201,159.302,159.27499,159.28799,0
2026-04-22 00:51,159.239,159.3,159.237,159.29201,0
2026-04-22 00:52,159.198,159.27699,159.19701,159.244,0
2026-04-22 00:53,159.20799,159.215,159.16499,159.201,0
2026-04-22 00:54,159.215,159.231,159.174,159.198,0
2026-04-22 00:55,159.241,159.26801,159.189,159.213,0
2026-04-22 00:56,159.26601,159.267,159.235,159.235,0
2026-04-22 00:57,159.283,159.30299,159.258,159.25999,0
2026-04-22 00:58,159.276,159.289,159.26801,159.289,0
2026-04-22 00:59,159.283,159.29601,159.267,159.27699,0
2026-04-22 01:00,159.245,159.291,159.233,159.282,0
2026-04-22 01:01,159.242,159.265,159.229,159.23599,0
2026-04-22 01:02,159.233,159.244,159.21899,159.24001,0
2026-04-22 01:03,159.25,159.267,159.23,159.237,0
2026-04-22 01:04,159.282,159.29201,159.248,159.25101,0
2026-04-22 01:05,159.291,159.29201,159.271,159.286,0
2026-04-22 01:06,159.27499,159.29401,159.274,159.28101,0
2026-04-22 01:07,159.286,159.293,159.26401,159.282,0
2026-04-22 01:08,159.28999,159.299,159.28101,159.287,0
2026-04-22 01:09,159.276,159.29201,159.269,159.289,0
2026-04-22 01:10,159.289,159.293,159.26801,159.27901,0
2026-04-22 01:11,159.30299,159.32001,159.28,159.289,0
