Datetime,Open,High,Low,Close,Volume
2026-01-15 00:00:00+00:00,96934.609375,96934.609375,96934.609375,96934.609375,0
2026-01-15 00:02:00+00:00,96885.6015625,96885.6015625,96885.6015625,96885.6015625,0
2026-01-15 00:03:00+00:00,96812.1640625,96812.1640625,96812.1640625,96812.1640625,0
2026-01-15 00:04:00+00:00,96792.203125,96792.203125,96792.203125,96792.203125,0
2026-01-15 00:05:00+00:00,96834.3828125,96834.3828125,96834.3828125,96834.3828125,241917952
2026-01-15 00:06:00+00:00,96781.9609375,96781.9609375,96781.9609375,96781.9609375,0
2026-01-15 00:07:00+00:00,96846.203125,96846.203125,96846.203125,96846.203125,0
2026-01-15 00:08:00+00:00,96886.5703125,96886.5703125,96886.5703125,96886.5703125,15740928
2026-01-15 00:09:00+00:00,96855.828125,96855.828125,96855.828125,96855.828125,0
2026-01-15 00:10:00+00:00,96822.3828125,96822.3828125,96822.3828125,96822.3828125,107192320
2026-01-15 00:11:00+00:00,96848.1015625,96848.1015625,96848.1015625,96848.1015625,0
2026-01-15 00:12:00+00:00,96814.9609375,96814.9609375,96814.9609375,96814.9609375,0
2026-01-15 00:13:00+00:00,96836.1875,96836.1875,96836.1875,96836.1875,306196480
2026-01-15 00:14:00+00:00,96937.8125,96937.8125,96937.8125,96937.8125,2949120
2026-01-15 00:15:00+00:00,96933.40625,96933.40625,96933.40625,96933.40625,0
2026-01-15 00:16:00+00:00,96973.4609375,96973.4609375,96973.4609375,96973.4609375,0
2026-01-15 00:17:00+00:00,96935.921875,96935.921875,96935.921875,96935.921875,242184192
2026-01-15 00:18:00+00:00,96949.5078125,96949.5078125,96949.5078125,96949.5078125,0
2026-01-15 00:19:00+00:00,96903.6640625,96903.6640625,96903.6640625,96903.6640625,0
2026-01-15 00:20:00+00:00,96808.1796875,96808.1796875,96808.1796875,96808.1796875,0
2026-01-15 00:21:00+00:00,96830.28125,96830.28125,96830.28125,96830.28125,218710016
2026-01-15 00:22:00+00:00,96815.828125,96815.828125,96815.828125,96815.828125,72744960
2026-01-15 00:23:00+00:00,96733.4921875,96733.4921875,96733.4921875,96733.4921875,0
2026-01-15 00:24:00+00:00,96761.0546875,96761.0546875,96761.0546875,96761.0546875,252051456
2026-01-15 00:25:00+00:00,96775.234375,96775.234375,96775.234375,96775.234375,31354880
2026-01-15 00:27:00+00:00,96763.2890625,96763.2890625,96763.2890625,96763.2890625,0
2026-01-15 00:28:00+00:00,96752.15625,96752.15625,96752.15625,96752.15625,280444928
2026-01-15 00:29:00+00:00,96711.3984375,96711.3984375,96711.3984375,96711.3984375,0
2026-01-15 00:30:00+00:00,96683.703125,96683.703125,96683.703125,96683.703125,0
2026-01-15 00:31:00+00:00,96711.1484375,96711.1484375,96711.1484375,96711.1484375,237838336
2026-01-15 00:32:00+00:00,96726.3515625,96726.3515625,96726.3515625,96726.3515625,0
2026-01-15 00:33:00+00:00,96618.4140625,96618.4140625,96618.4140625,96618.4140625,244137984
2026-01-15 00:34:00+00:00,96604.84375,96604.84375,96604.84375,96604.84375,0
2026-01-15 00:35:00+00:00,96578.3828125,96578.3828125,96578.3828125,96578.3828125,0
2026-01-15 00:36:00+00:00,96566.828125,96566.828125,96566.828125,96566.828125,4562944
2026-01-15 00:37:00+00:00,96553.421875,96553.421875,96553.421875,96553.421875,8650752
2026-01-15 00:38:00+00:00,96542.140625,96542.140625,96542.140625,96542.140625,0
2026-01-15 00:39:00+00:00,96527.703125,96527.703125,96527.703125,96527.703125,0
2026-01-15 00:40:00+00:00,96527.703125,96527.703125,96527.703125,96527.703125,0
2026-01-15 00:41:00+00:00,96601.2578125,96601.2578125,96601.2578125,96601.2578125,688033792
2026-01-15 00:42:00+00:00,96590.1953125,96590.1953125,96590.1953125,96590.1953125,7053312
2026-01-15 00:43:00+00:00,96535.546875,96535.546875,96535.546875,96535.546875,44556288
2026-01-15 00:44:00+00:00,96584.5625,96584.5625,96584.5625,96584.5625,0
2026-01-15 00:45:00+00:00,96598.2734375,96598.2734375,96598.2734375,96598.2734375,16699392
2026-01-15 00:46:00+00:00,96621.03125,96621.03125,96621.03125,96621.03125,298811392
2026-01-15 00:47:00+00:00,96568.2578125,96568.2578125,96568.2578125,96568.2578125,2101248
2026-01-15 00:48:00+00:00,96508.34375,96508.34375,96508.34375,96508.34375,0
2026-01-15 00:49:00+00:00,96563.9296875,96563.9296875,96563.9296875,96563.9296875,153952256
2026-01-15 00:50:00+00:00,96572.9375,96572.9375,96572.9375,96572.9375,239128576
2026-01-15 00:51:00+00:00,96564.3046875,96564.3046875,96564.3046875,96564.3046875,0
2026-01-15 00:52:00+00:00,96523.5546875,96523.5546875,96523.5546875,96523.5546875,0
2026-01-15 00:53:00+00:00,96536.0859375,96536.0859375,96536.0859375,96536.0859375,0
2026-01-15 00:54:00+00:00,96551.3125,96551.3125,96551.3125,96551.3125,0
2026-01-15 00:55:00+00:00,96517.8671875,96517.8671875,96517.8671875,96517.8671875,399548416
2026-01-15 00:56:00+00:00,96539.046875,96539.046875,96539.046875,96539.046875,0
2026-01-15 00:57:00+00:00,96514.5703125,96514.5703125,96514.5703125,96514.5703125,240947200
2026-01-15 00:58:00+00:00,96534.78125,96534.78125,96534.78125,96534.78125,0
2026-01-15 00:59:00+00:00,96573.6328125,96573.6328125,96573.6328125,96573.6328125,6483968
2026-01-15 01:00:00+00:00,96614.0703125,96614.0703125,96614.0703125,96614.0703125,1683456
2026-01-15 01:01:00+00:00,96765.953125,96765.953125,96765.953125,96765.953125,296062976
2026-01-15 01:02:00+00:00,96739.5546875,96739.5546875,96739.5546875,96739.5546875,15884288
2026-01-15 01:04:00+00:00,96825.390625,96825.390625,96825.390625,96825.390625,0
2026-01-15 01:05:00+00:00,96913.7265625,96913.7265625,96913.7265625,96913.7265625,0
